00,     0.0476, 0.0476, 0.0476, 0.0476, 0.0476, 0.0476, 0.0476, 0.0476
0.0476,  00,    0.0476, 0.0476, 0.0476, 0.0476, 0.0476, 0.0476, 0.0476
0.0476,  0.0476, 00,    0.0476, 0.0476, 0.0476, 0.0476, 0.0476, 0.0476
0.0476,  0.0476, 0.0476, 00,    0.0476, 0.0476, 0.0476, 0.0476, 0.0476
0.0476,  0.0476, 0.0476, 0.0476, 00,    0.0476, 0.0476, 0.0476, 0.0476
0.0476,  0.0476, 0.0476,  0.0476, 0.0476, 00,   0.0476, 0.0476, 0.0476
0.0476,  0.0476, 0.0476, 0.0476, 0.0476, 0.0476, 00,    0.0476, 0.0476
0.0476,  0.0476, 0.0476, 0.0476, 0.0476, 0.0476, 0.0476, 00,    0.0476
0.0476,  0.0476, 0.0476, 0.0476, 0.0476, 0.0476, 0.0476, 0.0476, 00
