00,     0.427, 0.427, 0.427, 0.427, 0.427, 0.427, 0.427, 0.427
0.427,  00,    0.427, 0.427, 0.427, 0.427, 0.427, 0.427, 0.427
0.427,  0.427, 00,    0.427, 0.427, 0.427, 0.427, 0.427, 0.427
0.427,  0.427, 0.427, 00,    0.427, 0.427, 0.427, 0.427, 0.427
0.427,  0.427, 0.427, 0.427, 00,    0.427, 0.427, 0.427, 0.427
0.427,  0.427, 0.427,  0.427, 0.427, 00,   0.427, 0.427, 0.427
0.427,  0.427, 0.427, 0.427, 0.427, 0.427, 00,    0.427, 0.427
0.427,  0.427, 0.427, 0.427, 0.427, 0.427, 0.427, 00,    0.427
0.427,  0.427, 0.427, 0.427, 0.427, 0.427, 0.427, 0.427, 00
